Time,yoc_temp,yoc_SP,yoc_p1,yoc_p2,yoc_p3,yoc_p4,yoc_p5,yoc_bl1,yoc_bl2,yoc_lights,yoc_stereo,yoc_h1,yoc_h2,yoc_filter,yoc_bl3,yoc_bl4,yoc_bl5,yoc_bl6,yoc_h_adc,yoc_bl7,yoc_econ,yoc_i_adc,yoc_all_on,yoc_bl8,yoc_bl9,yoc_bl10
2020-09-29 22:51:35,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,108,0,0,0,0
2020-09-29 22:51:35,85,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,0,0,108,0,0,0,0
2020-09-29 22:52:05,85,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,85,0,0,108,0,0,0,0
2020-09-29 22:52:05,85,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,85,0,0,1587,0,0,0,0
2020-09-29 22:52:05,85,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,85,0,0,2376,0,0,0,0
2020-09-29 22:52:46,85,100,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,89,0,0,2322,0,0,0,0
2020-09-29 22:52:46,85,100,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,89,0,0,2322,0,0,0,0
2020-09-29 22:52:46,85,100,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,89,0,0,693,0,0,0,0
2020-09-29 22:52:46,85,100,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,89,0,0,108,0,0,0,0
2020-09-29 22:55:46,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,108,0,0,0,0
2020-09-29 22:55:46,85,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,0,0,108,0,0,0,0
2020-09-29 22:56:16,85,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,85,0,0,108,0,0,0,0
2020-09-29 22:56:16,85,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,86,0,0,2091,0,0,0,0
2020-09-29 22:56:16,85,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,86,0,0,2349,0,0,0,0
2020-09-29 22:56:35,85,100,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,86,0,0,2332,0,0,0,0
2020-09-29 22:56:53,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,89,0,0,2329,0,0,0,0
2020-09-29 22:56:53,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,89,0,0,2329,0,0,0,0
2020-09-29 22:56:53,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,89,0,0,1625,0,0,0,0
2020-09-29 22:56:53,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,89,0,0,102,0,0,0,0
2020-09-29 22:59:53,85,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,0,0,102,0,0,0,0
2020-09-29 22:59:53,85,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86,0,0,102,0,0,0,0
2020-09-29 23:00:23,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,102,0,0,0,0
2020-09-29 23:00:23,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,2298,0,0,0,0
2020-09-29 23:01:02,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,90,0,0,2332,0,0,0,0
2020-09-29 23:01:02,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,90,0,0,2332,0,0,0,0
2020-09-29 23:01:02,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,89,0,0,1139,0,0,0,0
2020-09-29 23:01:02,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,89,0,0,105,0,0,0,0
2020-09-29 23:04:02,85,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:04:02,85,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:04:32,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:04:32,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,989,0,0,0,0
2020-09-29 23:04:32,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,2363,0,0,0,0
2020-09-29 23:05:15,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,90,0,0,2332,0,0,0,0
2020-09-29 23:05:15,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,90,0,0,2332,0,0,0,0
2020-09-29 23:05:15,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,89,0,0,1910,0,0,0,0
2020-09-29 23:05:15,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,89,0,0,102,0,0,0,0
2020-09-29 23:08:15,85,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,0,0,102,0,0,0,0
2020-09-29 23:08:15,85,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86,0,0,102,0,0,0,0
2020-09-29 23:08:45,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:08:45,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,595,0,0,0,0
2020-09-29 23:08:45,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,2369,0,0,0,0
2020-09-29 23:09:26,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,90,0,0,2315,0,0,0,0
2020-09-29 23:09:26,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,90,0,0,2315,0,0,0,0
2020-09-29 23:09:27,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,90,0,0,102,0,0,0,0
2020-09-29 23:11:42,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,86,0,0,2658,0,0,0,0
2020-09-29 23:11:42,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,86,0,0,26163,0,0,0,0
2020-09-29 23:11:42,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,86,0,0,3468,0,0,0,0
2020-09-29 23:11:42,85,100,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,86,0,0,1196,0,0,0,0
2020-09-29 23:12:26,85,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,0,0,1230,0,0,0,0
2020-09-29 23:12:26,85,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86,0,0,1230,0,0,0,0
2020-09-29 23:12:42,85,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86,0,0,3893,0,0,0,0
2020-09-29 23:12:42,85,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86,0,0,26163,0,0,0,0
2020-09-29 23:12:42,85,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86,0,0,3587,0,0,0,0
2020-09-29 23:12:42,85,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86,0,0,1203,0,0,0,0
2020-09-29 23:12:56,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,1210,0,0,0,0
2020-09-29 23:12:56,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,3349,0,0,0,0
2020-09-29 23:12:56,85,100,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,86,0,0,3488,0,0,0,0
2020-09-29 23:13:25,85,102,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,88,0,0,3430,0,0,0,0
2020-09-29 23:13:42,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,89,0,0,3213,0,0,0,0
2020-09-29 23:13:42,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,89,0,0,2325,0,0,0,0
2020-09-29 23:13:50,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2332,0,0,0,0
2020-09-29 23:13:50,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2332,0,0,0,0
2020-09-29 23:13:50,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2186,0,0,0,0
2020-09-29 23:13:50,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,108,0,0,0,0
2020-09-29 23:16:50,85,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:16:50,85,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:17:20,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,108,0,0,0,0
2020-09-29 23:17:20,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,1540,0,0,0,0
2020-09-29 23:17:20,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2339,0,0,0,0
2020-09-29 23:18:01,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2298,0,0,0,0
2020-09-29 23:18:02,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2298,0,0,0,0
2020-09-29 23:18:02,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,1295,0,0,0,0
2020-09-29 23:18:02,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,105,0,0,0,0
2020-09-29 23:21:01,85,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:21:01,85,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:21:31,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:21:31,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,632,0,0,0,0
2020-09-29 23:21:31,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2329,0,0,0,0
2020-09-29 23:22:16,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2322,0,0,0,0
2020-09-29 23:22:16,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2322,0,0,0,0
2020-09-29 23:22:16,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2006,0,0,0,0
2020-09-29 23:22:16,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,105,0,0,0,0
2020-09-29 23:25:16,85,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:25:16,85,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:25:46,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:25:46,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2087,0,0,0,0
2020-09-29 23:25:46,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2352,0,0,0,0
2020-09-29 23:26:29,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2281,0,0,0,0
2020-09-29 23:26:30,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2281,0,0,0,0
2020-09-29 23:26:30,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,1431,0,0,0,0
2020-09-29 23:26:30,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,105,0,0,0,0
2020-09-29 23:29:29,85,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:29:29,85,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:29:59,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:29:59,85,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2250,0,0,0,0
2020-09-29 23:30:41,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2295,0,0,0,0
2020-09-29 23:30:41,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2295,0,0,0,0
2020-09-29 23:30:41,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,1006,0,0,0,0
2020-09-29 23:30:42,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,105,0,0,0,0
2020-09-29 23:33:41,85,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:33:41,85,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:34:11,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:34:11,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2148,0,0,0,0
2020-09-29 23:34:11,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2301,0,0,0,0
2020-09-29 23:34:52,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2284,0,0,0,0
2020-09-29 23:34:52,85,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2284,0,0,0,0
2020-09-29 23:34:52,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,452,0,0,0,0
2020-09-29 23:34:52,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,105,0,0,0,0
2020-09-29 23:37:52,86,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:37:52,86,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:38:22,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:38:22,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,1638,0,0,0,0
2020-09-29 23:38:22,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2315,0,0,0,0
2020-09-29 23:39:04,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2291,0,0,0,0
2020-09-29 23:39:04,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2291,0,0,0,0
2020-09-29 23:39:04,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,105,0,0,0,0
2020-09-29 23:42:04,86,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,86,0,0,108,0,0,0,0
2020-09-29 23:42:04,86,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,86,0,0,108,0,0,0,0
2020-09-29 23:42:34,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:42:34,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,1295,0,0,0,0
2020-09-29 23:42:34,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2339,0,0,0,0
2020-09-29 23:43:12,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2295,0,0,0,0
2020-09-29 23:43:12,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2295,0,0,0,0
2020-09-29 23:43:12,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,884,0,0,0,0
2020-09-29 23:43:12,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,105,0,0,0,0
2020-09-29 23:46:11,86,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,87,0,0,108,0,0,0,0
2020-09-29 23:46:11,86,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,87,0,0,108,0,0,0,0
2020-09-29 23:46:41,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:46:41,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,2203,0,0,0,0
2020-09-29 23:47:21,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2281,0,0,0,0
2020-09-29 23:47:21,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2281,0,0,0,0
2020-09-29 23:47:21,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,1302,0,0,0,0
2020-09-29 23:47:21,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,105,0,0,0,0
2020-09-29 23:50:21,86,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:50:21,86,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:50:51,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,108,0,0,0,0
2020-09-29 23:50:51,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,1717,0,0,0,0
2020-09-29 23:50:51,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,87,0,0,2366,0,0,0,0
2020-09-29 23:51:32,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2305,0,0,0,0
2020-09-29 23:51:32,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,2305,0,0,0,0
2020-09-29 23:51:32,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,1995,0,0,0,0
2020-09-29 23:51:32,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,105,0,0,0,0
2020-09-29 23:54:32,86,102,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,87,0,0,105,0,0,0,0
2020-09-29 23:54:32,86,102,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,87,0,0,105,0,0,0,0
2020-09-29 23:55:02,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,105,0,0,0,0
2020-09-29 23:55:02,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,86,0,0,1870,0,0,0,0
2020-09-29 23:55:02,86,102,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,87,0,0,2318,0,0,0,0
2020-09-29 23:55:46,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,91,0,0,2301,0,0,0,0
2020-09-29 23:55:46,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,91,0,0,2301,0,0,0,0
2020-09-29 23:55:46,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,1040,0,0,0,0
2020-09-29 23:55:46,86,102,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,90,0,0,108,0,0,0,0
2020-09-29 23:58:45,86,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,108,0,0,0,0
2020-09-29 23:58:45,86,102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87,0,0,108,0,0,0,0
2020-09-29 23:59:15,86,102,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,87,0,0,108,0,0,0,0
2020-09-29 23:59:15,86,102,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,86,0,0,2002,0,0,0,0
2020-09-29 23:59:15,86,102,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,87,0,0,2366,0,0,0,0
2020-09-30 00:00:01,86,102,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,91,0,0,2295,0,0,0,0
2020-09-30 00:00:01,86,102,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,91,0,0,2295,0,0,0,0
2020-09-30 00:00:01,86,102,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,90,0,0,1788,0,0,0,0
2020-09-30 00:00:01,86,102,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,90,0,0,108,0,0,0,0
